LCF2_YEAST  0.35  0.46  0.49  0.15  1.00  0.00  0.55  0.35  CYT
FAD1_YEAST  0.43  0.51  0.48  0.14  0.50  0.00  0.50  0.22  CYT
FAS1_YEAST  0.57  0.61  0.45  0.26  0.50  0.00  0.50  0.22  CYT
FAS2_YEAST  0.63  0.62  0.42  0.12  0.50  0.00  0.52  0.25  CYT
COAC_YEAST  0.25  0.40  0.51  0.18  0.50  0.00  0.50  0.27  CYT
ALF_YEAST   0.56  0.62  0.53  0.24  0.50  0.00  0.57  0.22  CYT
F16P_YEAST  0.58  0.60  0.51  0.24  0.50  0.00  0.53  0.22  CYT
F26_YEAST   0.71  0.59  0.53  0.15  0.50  0.00  0.49  0.33  CYT
FCY2_YEAST  0.46  0.35  0.33  0.17  0.50  0.00  0.55  0.22  ME3
FET3_YEAST  0.54  0.55  0.42  0.22  0.50  0.00  0.48  0.22  ME3
FET4_YEAST  0.39  0.44  0.28  0.12  0.50  0.00  0.46  0.27  ME3
FHL1_YEAST  0.33  0.44  0.49  0.08  0.50  0.00  0.48  0.49  NUC
FLO1_YEAST  0.81  0.82  0.41  0.36  0.50  0.00  0.39  0.22  EXC
FOX2_YEAST  0.69  0.60  0.51  0.13  0.50  0.83  0.52  0.22  POX
THIK_YEAST  0.46  0.48  0.44  0.21  0.50  0.00  0.55  0.22  POX
FKBP_YEAST  0.35  0.36  0.57  0.17  0.50  0.00  0.52  0.22  CYT
FKB2_YEAST  0.74  0.72  0.47  0.25  0.50  0.00  0.57  0.22  ME1
FKB3_YEAST  0.54  0.57  0.52  0.19  0.50  0.00  0.59  0.67  NUC
FPS1_YEAST  0.42  0.52  0.40  0.17  0.50  0.00  0.50  0.26  ME3
FRE1_YEAST  0.91  0.77  0.34  0.47  0.50  0.00  0.52  0.31  ME1
YKW0_YEAST  0.81  0.90  0.39  0.41  0.50  0.00  0.53  0.22  ME2
SYFA_YEAST  0.45  0.40  0.56  0.14  0.50  0.00  0.54  0.22  CYT
SYFB_YEAST  0.47  0.47  0.58  0.16  0.50  0.00  0.49  0.28  CYT
FUMH_YEAST  0.41  0.39  0.51  0.52  0.50  0.00  0.49  0.22  CYT
FU34_YEAST  0.37  0.34  0.32  0.22  0.50  0.00  0.56  0.22  ME3
FUR1_YEAST  0.69  0.60  0.50  0.31  0.50  0.00  0.55  0.22  CYT
FUR4_YEAST  0.35  0.56  0.36  0.30  0.50  0.00  0.53  0.25  ME3
FUS1_YEAST  0.84  0.66  0.36  0.78  0.50  0.00  0.49  0.50  ME1
FUS3_YEAST  0.51  0.58  0.54  0.29  0.50  0.00  0.53  0.22  CYT
FZF1_YEAST  0.37  0.43  0.62  0.27  0.50  0.00  0.48  0.22  NUC
GAC1_YEAST  0.55  0.66  0.57  0.32  0.50  0.00  0.57  0.34  CYT
GAL1_YEAST  0.48  0.35  0.42  0.21  0.50  0.00  0.57  0.22  CYT
GALX_YEAST  0.62  0.58  0.52  0.15  0.50  0.00  0.52  0.29  CYT
GALY_YEAST  0.56  0.59  0.53  0.16  0.50  0.00  0.24  0.42  NUC
GAL2_YEAST  0.44  0.51  0.37  0.15  0.50  0.00  0.51  0.22  ME3
GAL4_YEAST  0.44  0.44  0.49  0.15  0.50  0.00  0.46  0.27  NUC
GAL7_YEAST  0.50  0.50  0.48  0.17  0.50  0.00  0.47  0.26  CYT
GAL8_YEAST  0.60  0.60  0.49  0.30  0.50  0.00  0.53  0.22  NUC
GAP1_YEAST  0.49  0.46  0.34  0.21  0.50  0.00  0.55  0.22  ME3
GAR1_YEAST  0.35  0.68  0.57  0.40  0.50  0.00  0.53  0.36  NUC
GAS1_YEAST  0.70  0.69  0.43  0.33  0.50  0.00  0.58  0.22  ME1
GBP2_YEAST  0.23  0.30  0.58  0.22  0.50  0.00  0.48  0.27  NUC
E2BG_YEAST  0.45  0.42  0.52  0.20  0.50  0.00  0.50  0.25  CYT
IF2G_YEAST  0.51  0.35  0.46  0.15  0.50  0.00  0.51  0.42  CYT
E2BD_YEAST  0.42  0.39  0.47  0.13  0.50  0.00  0.50  0.27  CYT
E2BE_YEAST  0.32  0.38  0.52  0.20  0.50  0.00  0.52  0.28  CYT
E2BB_YEAST  0.59  0.65  0.52  0.30  0.50  0.00  0.46  0.31  CYT
GCN1_YEAST  0.41  0.52  0.41  0.11  0.50  0.00  0.54  0.35  CYT
GCN2_YEAST  0.37  0.33  0.50  0.12  0.50  0.00  0.51  0.54  CYT
E2BA_YEAST  0.45  0.56  0.49  0.17  0.50  0.00  0.52  0.22  CYT
GCN4_YEAST  0.56  0.54  0.59  0.14  0.50  0.00  0.52  0.27  NUC
GCN5_YEAST  0.31  0.31  0.54  0.18  0.50  0.00  0.52  0.29  NUC
GCR1_YEAST  0.27  0.51  0.47  0.35  0.50  0.00  0.49  0.28  NUC
GCR2_YEAST  0.54  0.56  0.57  0.18  0.50  0.00  0.45  0.25  NUC
GCR3_YEAST  0.17  0.38  0.45  0.09  0.50  0.00  0.54  0.27  NUC
GCS1_YEAST  0.43  0.51  0.54  0.15  0.50  0.00  0.45  0.26  NUC
GCY_YEAST   0.60  0.40  0.59  0.18  0.50  0.00  0.48  0.22  CYT
GDA1_YEAST  0.91  0.69  0.57  0.45  0.50  0.00  0.56  0.22  ME2
DHE4_YEAST  0.38  0.47  0.53  0.12  0.50  0.00  0.48  0.22  CYT
DHE2_YEAST  0.59  0.43  0.52  0.19  0.50  0.00  0.55  0.27  CYT
GDI1_YEAST  0.64  0.53  0.45  0.13  0.50  0.00  0.53  0.22  CYT
GEF1_YEAST  0.49  0.31  0.34  0.13  0.50  0.00  0.52  0.22  ME3
GFA1_YEAST  0.52  0.51  0.51  0.12  0.50  0.00  0.51  0.40  CYT
GLGB_YEAST  0.49  0.43  0.48  0.15  0.50  0.00  0.55  0.25  CYT
PP12_YEAST  0.49  0.47  0.52  0.16  0.50  0.00  0.53  0.28  CYT
HXKG_YEAST  0.48  0.39  0.49  0.18  0.50  0.00  0.51  0.22  CYT
GLNA_YEAST  0.44  0.34  0.55  0.18  0.50  0.00  0.52  0.22  CYT
GLN3_YEAST  0.43  0.54  0.58  0.16  0.50  0.00  0.50  0.36  NUC
SYQ_YEAST   0.49  0.42  0.54  0.17  0.50  0.00  0.50  0.36  CYT
GLO3_YEAST  0.34  0.66  0.51  0.16  0.50  0.00  0.47  0.33  NUC
GLS1_YEAST  0.20  0.34  0.33  0.10  0.50  0.00  0.48  0.31  ME3
6PGD_YEAST  0.74  0.53  0.50  0.08  0.50  0.00  0.55  0.31  CYT
GOG5_YEAST  0.69  0.48  0.38  0.15  0.50  0.00  0.55  0.22  ME2
GBA1_YEAST  0.30  0.50  0.47  0.11  0.50  0.00  0.46  0.22  CYT
GPDA_YEAST  0.44  0.51  0.48  0.38  0.50  0.00  0.52  0.22  CYT
PHSG_YEAST  0.31  0.45  0.50  0.17  0.50  0.00  0.49  0.22  CYT
PMGY_YEAST  0.55  0.41  0.56  0.21  0.50  0.00  0.52  0.22  CYT
PHO2_YEAST  0.40  0.34  0.52  0.17  0.50  0.00  0.47  0.51  NUC
SYG_YEAST   0.40  0.48  0.50  0.17  0.50  0.00  0.54  0.50  CYT
GSP1_YEAST  0.58  0.48  0.56  0.10  0.50  0.00  0.46  0.25  NUC
GSP2_YEAST  0.58  0.48  0.56  0.12  0.50  0.00  0.46  0.25  NUC
UGS1_YEAST  0.58  0.45  0.48  0.24  0.50  0.00  0.52  0.37  CYT
UGS2_YEAST  0.58  0.41  0.51  0.26  0.50  0.00  0.51  0.37  CYT
GTS1_YEAST  0.41  0.60  0.53  0.29  0.50  0.00  0.47  0.43  NUC
GPDM_YEAST  0.69  0.50  0.49  0.42  0.50  0.00  0.49  0.22  MIT
HAL1_YEAST  0.38  0.49  0.61  0.13  0.50  0.00  0.54  0.22  CYT
CYP1_YEAST  0.60  0.48  0.44  0.52  0.50  0.00  0.54  0.63  NUC
HAP2_YEAST  0.47  0.49  0.63  0.17  0.50  0.00  0.31  0.26  NUC
HAP3_YEAST  0.28  0.51  0.55  0.11  0.50  0.00  0.46  0.22  NUC
HAP4_YEAST  0.56  0.57  0.63  0.39  1.00  0.00  0.59  0.40  NUC
HBS1_YEAST  0.21  0.38  0.49  0.16  0.50  0.00  0.51  0.45  CYT
HCM1_YEAST  0.46  0.57  0.57  0.15  0.50  0.00  0.52  0.26  NUC
HDF1_YEAST  0.43  0.42  0.54  0.22  0.50  0.00  0.57  0.33  NUC
HEM1_YEAST  0.57  0.59  0.50  0.58  0.50  0.00  0.53  0.22  MIT
DCUP_YEAST  0.48  0.34  0.47  0.14  0.50  0.00  0.47  0.26  CYT
HEM6_YEAST  0.35  0.40  0.53  0.18  0.50  0.00  0.42  0.38  CYT
HEMZ_YEAST  0.47  0.45  0.53  0.62  0.50  0.00  0.46  0.22  MIT
HEM2_YEAST  0.53  0.43  0.47  0.15  0.50  0.00  0.58  0.22  CYT
HEM3_YEAST  0.46  0.45  0.56  0.16  0.50  0.00  0.56  0.22  CYT
HEX2_YEAST  0.44  0.42  0.62  0.14  0.50  0.00  0.55  0.37  NUC
H4_YEAST    0.37  0.34  0.58  0.24  0.50  0.00  0.44  0.18  NUC
H4_YEAST    0.37  0.34  0.58  0.24  0.50  0.00  0.44  0.18  NUC
H3_YEAST    0.39  0.39  0.55  0.52  0.50  0.00  0.37  0.16  NUC
H3_YEAST    0.39  0.39  0.55  0.52  0.50  0.00  0.37  0.16  NUC
HIP1_YEAST  0.48  0.46  0.38  0.29  0.50  0.00  0.53  0.22  ME3
HIR1_YEAST  0.48  0.57  0.50  0.09  0.50  0.00  0.52  0.42  NUC
HIR2_YEAST  0.61  0.57  0.45  0.21  0.50  0.00  0.50  0.42  NUC
HIS7_YEAST  0.56  0.44  0.56  0.19  0.50  0.00  0.54  0.22  CYT
HMD1_YEAST  0.51  0.63  0.30  0.35  0.50  0.00  0.53  0.27  ME3
HMD2_YEAST  0.53  0.68  0.34  0.42  0.50  0.00  0.54  0.27  ME3
MAT1_YEAST  0.37  0.22  0.64  0.35  0.50  0.00  0.47  0.22  NUC
MAT2_YEAST  0.51  0.48  0.58  0.22  0.50  0.00  0.50  0.28  NUC
MTA1_YEAST  0.49  0.37  0.59  0.17  0.50  0.00  0.51  0.22  NUC
MAT2_YEAST  0.51  0.48  0.58  0.22  0.50  0.00  0.50  0.28  NUC
HO_YEAST    0.53  0.53  0.53  0.17  0.50  0.00  0.49  0.37  NUC
HOP1_YEAST  0.29  0.68  0.47  0.26  0.50  0.00  0.47  0.37  NUC
HPR1_YEAST  0.50  0.45  0.49  0.15  0.50  0.00  0.55  0.43  NUC
HXTY_YEAST  0.33  0.28  0.31  0.24  0.50  0.00  0.53  0.22  ME3
YJ64_YEAST  0.85  0.85  0.30  0.31  0.50  0.00  0.55  0.42  ME1
HR25_YEAST  0.43  0.39  0.51  0.28  0.50  0.00  0.40  0.22  NUC
HS83_YEAST  0.61  0.54  0.49  0.16  0.50  0.00  0.54  0.42  CYT
HSF_YEAST   0.34  0.35  0.61  0.19  0.50  0.00  0.52  0.25  NUC
CH10_YEAST  0.55  0.53  0.56  0.29  0.50  0.00  0.48  0.22  MIT
H104_YEAST  0.66  0.62  0.52  0.17  0.50  0.00  0.49  0.22  CYT
HS26_YEAST  0.44  0.41  0.58  0.20  0.50  0.00  0.57  0.25  CYT
HS30_YEAST  0.37  0.62  0.34  0.25  0.50  0.00  0.51  0.22  ME3
HS60_YEAST  0.45  0.56  0.51  0.64  0.50  0.00  0.54  0.22  MIT
HSP7_YEAST  0.38  0.46  0.52  0.75  0.50  0.00  0.50  0.26  MIT
HS82_YEAST  0.61  0.54  0.49  0.19  0.50  0.00  0.54  0.47  CYT
H2A1_YEAST  0.44  0.53  0.52  0.37  0.50  0.00  0.50  0.22  NUC
H2A2_YEAST  0.44  0.53  0.52  0.37  0.50  0.00  0.50  0.22  NUC
H2B1_YEAST  0.32  0.34  0.61  0.17  0.50  0.00  0.52  0.32  NUC
H2B2_YEAST  0.34  0.34  0.61  0.18  0.50  0.00  0.52  0.32  NUC
SYH_YEAST   0.51  0.68  0.49  0.59  0.50  0.00  0.54  0.27  MIT
HXKA_YEAST  0.41  0.30  0.49  0.28  0.50  0.00  0.54  0.22  CYT
HXKB_YEAST  0.41  0.43  0.50  0.28  0.50  0.00  0.50  0.22  CYT
HXT1_YEAST  0.30  0.50  0.34  0.26  0.50  0.00  0.51  0.22  ME3
HXT2_YEAST  0.49  0.40  0.34  0.26  0.50  0.00  0.50  0.22  ME3
HXT3_YEAST  0.34  0.40  0.30  0.23  0.50  0.00  0.51  0.22  ME3
HXT4_YEAST  0.43  0.44  0.30  0.18  0.50  0.00  0.51  0.22  ME3
HXT5_YEAST  0.43  0.45  0.37  0.12  0.50  0.00  0.48  0.22  ME3
HXT6_YEAST  0.45  0.57  0.30  0.17  0.50  0.00  0.51  0.22  ME3
HXT7_YEAST  0.45  0.57  0.30  0.17  0.50  0.00  0.51  0.22  ME3
HXT8_YEAST  0.42  0.44  0.33  0.17  0.50  0.00  0.54  0.27  ME3
ACEA_YEAST  0.52  0.50  0.53  0.10  0.50  0.00  0.48  0.22  POX
IDH1_YEAST  0.53  0.56  0.49  0.46  0.50  0.00  0.52  0.22  MIT
IDH2_YEAST  0.45  0.54  0.54  0.62  0.50  0.00  0.53  0.22  MIT
IPPI_YEAST  0.51  0.43  0.63  0.18  0.50  0.00  0.52  0.22  CYT
IDHP_YEAST  0.51  0.52  0.48  0.50  0.50  0.00  0.51  0.22  MIT
IF2M_YEAST  0.55  0.49  0.50  0.46  0.50  0.00  0.52  0.25  MIT
SYI_YEAST   0.50  0.46  0.52  0.16  0.50  0.00  0.52  0.26  CYT
THDH_YEAST  0.50  0.53  0.45  0.44  0.50  0.00  0.49  0.22  MIT
ILVB_YEAST  0.45  0.59  0.53  0.74  0.50  0.00  0.47  0.25  MIT
ILV5_YEAST  0.57  0.61  0.55  0.67  0.50  0.00  0.48  0.22  MIT
IME1_YEAST  0.54  0.45  0.62  0.13  0.50  0.00  0.52  0.26  NUC
IMP1_YEAST  0.67  0.51  0.53  0.28  0.50  0.00  0.51  0.22  MIT
IMP2_YEAST  0.35  0.49  0.47  0.22  0.50  0.00  0.50  0.28  MIT
IATP_YEAST  0.47  0.63  0.66  0.45  0.50  0.00  0.37  0.11  MIT
INO1_YEAST  0.51  0.34  0.43  0.18  0.50  0.00  0.48  0.25  CYT
INO2_YEAST  0.56  0.45  0.59  0.14  0.50  0.00  0.51  0.26  NUC
INO4_YEAST  0.45  0.38  0.59  0.18  0.50  0.00  0.44  0.45  NUC
IPYR_YEAST  0.43  0.51  0.60  0.25  0.50  0.00  0.55  0.22  CYT
